"","Species","lat","long"
"5943","Drosophila_littoralis","60.24000"," 23.820000"
"5944","Drosophila_littoralis","60.31000"," 24.260000"
"5945","Drosophila_littoralis","44.23380","  7.312800"
"5946","Drosophila_littoralis","44.23380","  7.312800"
"5947","Drosophila_littoralis","62.99822"," 31.254389"
"5948","Drosophila_littoralis","56.43472"," 16.070844"
"5949","Drosophila_littoralis","56.43472"," 16.070840"
"5950","Drosophila_littoralis",NA,NA
"5951","Drosophila_littoralis","56.93654"," 15.920167"
"5952","Drosophila_littoralis","56.93654"," 15.920170"
"5953","Drosophila_littoralis","63.08872"," 18.498383"
"5954","Drosophila_littoralis","63.08872"," 18.498380"
"5955","Drosophila_littoralis","52.32957","  0.662168"
"5956","Drosophila_littoralis","51.43080"," 85.980000"
"5957","Drosophila_littoralis",NA,NA
"5958","Drosophila_littoralis","52.17421","  0.119027"
"5959","Drosophila_littoralis","64.66600"," 12.149000"
"5960","Drosophila_littoralis","64.64900"," 12.121000"
"5961","Drosophila_littoralis","64.78210"," 12.302700"
"5962","Drosophila_littoralis","64.64050"," 12.128300"
"5963","Drosophila_littoralis","64.64050"," 12.128300"
"5964","Drosophila_littoralis","64.78210"," 12.302700"
"5965","Drosophila_littoralis","64.78210"," 12.302700"
"5966","Drosophila_littoralis",NA,NA
"5967","Drosophila_littoralis","52.89879"," -4.075326"
"5968","Drosophila_littoralis",NA,NA
"5969","Drosophila_littoralis",NA,NA
"5970","Drosophila_littoralis",NA,NA
"5971","Drosophila_littoralis",NA,NA
"5972","Drosophila_littoralis","51.83711"," -1.515201"
"5973","Drosophila_littoralis",NA,NA
"5974","Drosophila_littoralis",NA,NA
"5975","Drosophila_littoralis",NA,NA
"5976","Drosophila_littoralis",NA,NA
"5977","Drosophila_littoralis",NA,NA
"5978","Drosophila_littoralis",NA,NA
"5979","Drosophila_littoralis","37.76665","-25.322510"
"5980","Drosophila_littoralis","37.76641","-25.305490"
"5981","Drosophila_littoralis","37.77558","-25.316630"
"5982","Drosophila_littoralis","37.77992","-25.305180"
"5983","Drosophila_littoralis","37.76657","-25.316830"
"5984","Drosophila_littoralis","37.77566","-25.322310"
"5985","Drosophila_littoralis","37.77550","-25.310960"
"5986","Drosophila_littoralis","37.77542","-25.305280"
"5987","Drosophila_littoralis","37.78000","-25.310850"
"5988","Drosophila_littoralis","37.76649","-25.311160"
"5989","Drosophila_littoralis","37.77116","-25.322410"
"5990","Drosophila_littoralis","37.77108","-25.316730"
"5991","Drosophila_littoralis","37.77099","-25.311060"
"5992","Drosophila_littoralis","37.77091","-25.305380"
"5993","Drosophila_littoralis","37.78009","-25.316530"
"5994","Drosophila_littoralis","37.78017","-25.322200"
"5995","Drosophila_littoralis","52.03220"," -2.626500"
"5996","Drosophila_littoralis",NA,NA
"5997","Drosophila_littoralis",NA,NA
"5998","Drosophila_littoralis",NA,NA
"5999","Drosophila_littoralis",NA,NA
"6000","Drosophila_littoralis","52.03220"," -2.626500"
"6001","Drosophila_littoralis",NA,NA
"6002","Drosophila_littoralis",NA,NA
"6003","Drosophila_littoralis",NA,NA
"6004","Drosophila_littoralis",NA,NA
"6005","Drosophila_littoralis",NA,NA
"6006","Drosophila_littoralis",NA,NA
"6007","Drosophila_littoralis",NA,NA
"6008","Drosophila_littoralis",NA,NA
"6009","Drosophila_littoralis",NA,NA
"6010","Drosophila_littoralis",NA,NA
"6011","Drosophila_littoralis",NA,NA
"6012","Drosophila_littoralis","43.00050"," 41.005000"
"6013","Drosophila_littoralis","59.03943"," 98.670500"
"6014","Drosophila_littoralis","42.17986"," 43.378870"
"6015","Drosophila_littoralis",NA,NA
"6016","Drosophila_littoralis",NA,NA
"6017","Drosophila_littoralis",NA,NA
"6018","Drosophila_littoralis",NA,NA
"6019","Drosophila_littoralis","65.01579"," 25.657385"
"6020","Drosophila_littoralis","59.03943"," 98.670500"
"6021","Drosophila_littoralis",NA,NA
"6022","Drosophila_littoralis",NA,NA
"6023","Drosophila_littoralis",NA,NA
"6024","Drosophila_littoralis",NA,NA
"6025","Drosophila_littoralis",NA,NA
"6026","Drosophila_littoralis",NA,NA
"6027","Drosophila_littoralis",NA,NA
"6028","Drosophila_littoralis",NA,NA
"6029","Drosophila_littoralis","59.03943"," 98.670500"
"6030","Drosophila_littoralis","59.03943"," 98.670500"
"6031","Drosophila_littoralis",NA,NA
"6032","Drosophila_littoralis",NA,NA
"6033","Drosophila_littoralis","59.03943"," 98.670500"
"6034","Drosophila_littoralis","32.90602"," 54.237076"
"6035","Drosophila_littoralis",NA,NA
"6036","Drosophila_littoralis","59.03943"," 98.670500"
"6037","Drosophila_littoralis","59.03943"," 98.670500"
"6038","Drosophila_littoralis",NA,NA
"6039","Drosophila_littoralis",NA,NA
"6040","Drosophila_littoralis",NA,NA
"6041","Drosophila_littoralis",NA,NA
"6042","Drosophila_littoralis",NA,NA
"6043","Drosophila_littoralis",NA,NA
"6044","Drosophila_littoralis",NA,NA
"6045","Drosophila_littoralis",NA,NA
"6046","Drosophila_littoralis",NA,NA
"6047","Drosophila_littoralis",NA,NA
"6048","Drosophila_littoralis",NA,NA
"6049","Drosophila_littoralis",NA,NA
"6050","Drosophila_littoralis",NA,NA
"6051","Drosophila_littoralis",NA,NA
"6052","Drosophila_littoralis",NA,NA
"6053","Drosophila_littoralis",NA,NA
"6054","Drosophila_littoralis",NA,NA
"6055","Drosophila_littoralis",NA,NA
"6056","Drosophila_littoralis",NA,NA
"6057","Drosophila_littoralis",NA,NA
"6058","Drosophila_littoralis",NA,NA
"6059","Drosophila_littoralis","69.04604"," 20.850364"
"6060","Drosophila_littoralis",NA,NA
"6061","Drosophila_littoralis",NA,NA
"6062","Drosophila_littoralis",NA,NA
"6063","Drosophila_littoralis",NA,NA
"6064","Drosophila_littoralis",NA,NA
"6065","Drosophila_littoralis",NA,NA
"6066","Drosophila_littoralis",NA,NA
"6067","Drosophila_littoralis",NA,NA
"6068","Drosophila_littoralis",NA,NA
"6069","Drosophila_littoralis",NA,NA
"6070","Drosophila_littoralis",NA,NA
"6071","Drosophila_littoralis",NA,NA
"6072","Drosophila_littoralis",NA,NA
"6073","Drosophila_littoralis",NA,NA
"6074","Drosophila_littoralis",NA,NA
"6075","Drosophila_littoralis",NA,NA
"6076","Drosophila_littoralis","65.01880"," 25.462100"
"6077","Drosophila_littoralis","66.55090"," 25.761900"
"6078","Drosophila_littoralis","69.03980"," 20.819300"
"6079","Drosophila_littoralis","69.03980"," 20.819300"
"6080","Drosophila_littoralis",NA,NA
"6081","Drosophila_littoralis",NA,NA
"6082","Drosophila_littoralis",NA,NA
"6083","Drosophila_littoralis",NA,NA
"6084","Drosophila_littoralis",NA,NA
"6085","Drosophila_littoralis",NA,NA
"6086","Drosophila_littoralis",NA,NA
"6087","Drosophila_littoralis",NA,NA
"6088","Drosophila_littoralis",NA,NA
"6089","Drosophila_littoralis",NA,NA
"6090","Drosophila_littoralis",NA,NA
"6091","Drosophila_littoralis","63.08872"," 18.498383"
"6092","Drosophila_littoralis",NA,NA
"6093","Drosophila_littoralis",NA,NA
"6094","Drosophila_littoralis",NA,NA
"6095","Drosophila_littoralis","63.08872"," 18.498380"
"6096","Drosophila_lummei","63.83957","20.11532"
"6097","Drosophila_lummei","64.68725","19.01012"
"6098","Drosophila_lummei","64.57224","19.60951"
"6099","Drosophila_lummei","63.86880","20.18909"
"6100","Drosophila_lummei","63.82780","20.16906"
"6101","Drosophila_lummei","64.87766","17.49394"
"6102","Drosophila_lummei","62.61085","15.30524"
"6103","Drosophila_lummei","64.21526","19.71017"
"6104","Drosophila_lummei","60.24798","24.04405"
"6105","Drosophila_lummei","64.07916","18.62777"
"6106","Drosophila_lummei","64.07916","18.62777"
"6107","Drosophila_lummei","66.21872","25.09145"
"6108","Drosophila_lummei","64.07916","18.62777"
"6109","Drosophila_lummei","63.22973","25.50468"
"6110","Drosophila_lummei","63.56683","29.91553"
"6111","Drosophila_lummei","60.78466","24.15085"
"6112","Drosophila_lummei","51.78860","87.24510"
"6113","Drosophila_lummei","62.87707","27.68447"
"6114","Drosophila_lummei","66.33000","22.84000"
"6115","Drosophila_lummei","66.33000","22.84000"
"6116","Drosophila_lummei","66.33000","22.84000"
"6117","Drosophila_lummei","66.33000","22.84000"
"6118","Drosophila_lummei","66.33000","22.84000"
"6119","Drosophila_lummei","66.33000","22.84000"
"6120","Drosophila_lummei","61.07008","25.05179"
"6121","Drosophila_lummei","61.07008","25.05179"
"6122","Drosophila_lummei","62.87707","27.68447"
"6123","Drosophila_lummei","62.87707","27.68447"
"6124","Drosophila_lummei","62.87707","27.68447"
"6125","Drosophila_lummei","62.87707","27.68447"
"6126","Drosophila_lummei","62.87707","27.68447"
"6127","Drosophila_lummei","66.38219","29.31076"
"6128","Drosophila_lummei","66.38219","29.31076"
"6129","Drosophila_lummei","62.87707","27.68447"
"6130","Drosophila_lummei",NA,NA
"6131","Drosophila_lummei","59.03943","98.67050"
"6132","Drosophila_lummei",NA,NA
"6133","Drosophila_lummei",NA,NA
"6134","Drosophila_lummei",NA,NA
"6135","Drosophila_lummei",NA,NA
"6136","Drosophila_lummei",NA,NA
"6137","Drosophila_lummei","68.97589","27.62011"
"6138","Drosophila_lummei",NA,NA
"6139","Drosophila_lummei",NA,NA
"6140","Drosophila_lummei",NA,NA
"6141","Drosophila_lummei",NA,NA
"6142","Drosophila_lummei",NA,NA
"6143","Drosophila_lummei",NA,NA
"6144","Drosophila_lummei",NA,NA
"6145","Drosophila_lummei",NA,NA
"6146","Drosophila_lummei",NA,NA
"6147","Drosophila_lummei",NA,NA
"6148","Drosophila_lummei",NA,NA
"6149","Drosophila_lummei","62.87707","27.68447"
"6150","Drosophila_lummei","62.87707","27.68447"
"6151","Drosophila_lummei","62.87707","27.68447"
"6152","Drosophila_lummei","62.87707","27.68447"
"6153","Drosophila_lummei","62.87707","27.68447"
"6154","Drosophila_lummei","62.87707","27.68447"
"6155","Drosophila_lummei","62.87707","27.68447"
"6156","Drosophila_lummei","62.87707","27.68447"
"6157","Drosophila_lummei","62.87707","27.68447"
"6158","Drosophila_lummei","62.87707","27.68447"
"6159","Drosophila_lummei","62.87707","27.68447"
"6160","Drosophila_lummei","62.87707","27.68447"
"6161","Drosophila_lummei","62.87707","27.68447"
"6162","Drosophila_lummei","62.87707","27.68447"
"6163","Drosophila_lummei","61.07008","25.05179"
"6164","Drosophila_lummei","55.75000","37.61000"
"6165","Drosophila_lummei",NA,NA
"6166","Drosophila_lummei","65.73150","24.71120"
"6167","Drosophila_lummei",NA,NA
"6168","Drosophila_lummei",NA,NA
"6169","Drosophila_lummei",NA,NA
"6170","Drosophila_mauritiana","-20.42223","57.67382"
"6171","Drosophila_mauritiana","-20.42223","57.67382"
"6172","Drosophila_mauritiana",NA,NA
"6173","Drosophila_mauritiana",NA,NA
"6174","Drosophila_mauritiana",NA,NA
"6175","Drosophila_mauritiana",NA,NA
"6176","Drosophila_mauritiana",NA,NA
"6177","Drosophila_mauritiana",NA,NA
"6178","Drosophila_mauritiana",NA,NA
"6179","Drosophila_mauritiana",NA,NA
"6180","Drosophila_mauritiana",NA,NA
"6181","Drosophila_mauritiana",NA,NA
"6182","Drosophila_mauritiana",NA,NA
"6183","Drosophila_mauritiana",NA,NA
"6184","Drosophila_mayri","-5.225000","145.0810"
"6185","Drosophila_mayri",NA,NA
"6186","Drosophila_mayri",NA,NA
"6187","Drosophila_mayri",NA,NA
"6188","Drosophila_mayri","-7.156913","144.8349"
"6189","Drosophila_mayri","-7.156913","144.8349"
"6190","Drosophila_melanica","30.35750","-97.72340"
"6191","Drosophila_melanica","30.35750","-97.72340"
"6192","Drosophila_melanica","36.00000","-78.94000"
"6193","Drosophila_melanica","36.00000","-78.94000"
"6194","Drosophila_melanica","36.00000","-78.94000"
"6195","Drosophila_melanica","36.02339","-78.97589"
"6196","Drosophila_melanica","36.02330","-78.97590"
"6197","Drosophila_melanica","36.02340","-78.97600"
"6198","Drosophila_melanica","36.02300","-78.97600"
"6199","Drosophila_melanica","36.02339","-78.97589"
"6200","Drosophila_melanica","36.02330","-78.97580"
"6201","Drosophila_melanica","36.02330","-78.97580"
"6202","Drosophila_melanica","45.03273","-93.17855"
"6203","Drosophila_melanica","45.03273","-93.17855"
"6204","Drosophila_melanica","38.82081","-96.33162"
"6205","Drosophila_melanica",NA,NA
"6206","Drosophila_melanica",NA,NA
"6207","Drosophila_melanica",NA,NA
"6208","Drosophila_melanica",NA,NA
"6209","Drosophila_melanica",NA,NA
"6210","Drosophila_melanica",NA,NA
"6211","Drosophila_melanica","41.95461","-70.66743"
"6212","Drosophila_melanica",NA,NA
"6213","Drosophila_melanica",NA,NA
"6214","Drosophila_melanica",NA,NA
"6215","Drosophila_melanica",NA,NA
"6216","Drosophila_melanica",NA,NA
"6217","Drosophila_melanica",NA,NA
"6218","Drosophila_melanica","30.81546","-88.15806"
"6219","Drosophila_melanica","30.81546","-88.15806"
"6220","Drosophila_melanica","36.02339","-78.97589"
"6221","Drosophila_melanica",NA,NA
"6222","Drosophila_melanogaster"," 36.997592","-122.064086"
"6223","Drosophila_melanogaster"," 60.144670","  15.187530"
"6224","Drosophila_melanogaster"," 65.611940","  22.176440"
"6225","Drosophila_melanogaster"," 51.612645","  -3.969653"
"6226","Drosophila_melanogaster"," 48.894062","   9.195464"
"6227","Drosophila_melanogaster"," 22.696159"," 113.836840"
"6228","Drosophila_melanogaster"," 51.612645","  -3.969653"
"6229","Drosophila_melanogaster"," 50.382107","  -4.125487"
"6230","Drosophila_melanogaster"," 33.481948","-112.303388"
"6231","Drosophila_melanogaster"," 61.280669","  24.040864"
"6232","Drosophila_melanogaster"," 53.084567","   8.821920"
"6233","Drosophila_melanogaster"," 33.898530","-117.507109"
"6234","Drosophila_melanogaster"," 39.895572","  32.780019"
"6235","Drosophila_melanogaster","-19.883067"," -44.417631"
"6236","Drosophila_melanogaster"," 58.764870","  17.030540"
"6237","Drosophila_melanogaster"," 59.128670","  15.142900"
"6238","Drosophila_melanogaster"," 30.324500"," -97.743800"
"6239","Drosophila_melanogaster","-21.247042","-159.815441"
"6240","Drosophila_melanogaster"," 59.128670","  15.142900"
"6241","Drosophila_melanogaster"," 54.359943","  10.085204"
"6242","Drosophila_melanogaster"," 53.084575","   8.821902"
"6243","Drosophila_melanogaster"," 28.656110"," 121.420560"
"6244","Drosophila_melanogaster"," 45.888894","  15.805655"
"6245","Drosophila_melanogaster"," 55.605010","  13.000920"
"6246","Drosophila_melanogaster"," 56.931360","  12.516710"
"6247","Drosophila_melanogaster"," 37.890085","  -4.762111"
"6248","Drosophila_melanogaster"," 53.051713","   9.175533"
"6249","Drosophila_melanogaster"," 33.617696","-117.911035"
"6250","Drosophila_melanogaster"," 40.433767"," -82.590640"
"6251","Drosophila_melanogaster"," 54.480709","  43.524400"
"6252","Drosophila_melanogaster"," 55.660000","  13.111100"
"6253","Drosophila_melanogaster"," 57.217260","  16.034950"
"6254","Drosophila_melanogaster"," 63.829653","  23.132452"
"6255","Drosophila_melanogaster"," 43.314828"," -79.849078"
"6256","Drosophila_melanogaster"," 41.645377","  45.924252"
"6257","Drosophila_melanogaster"," 17.915038"," -77.029697"
"6258","Drosophila_melanogaster"," 58.599690","  16.097570"
"6259","Drosophila_melanogaster"," 57.655490","  18.307990"
"6260","Drosophila_melanogaster"," 59.867540","  17.641200"
"6261","Drosophila_melanogaster"," 59.504550","  18.637990"
"6262","Drosophila_melanogaster"," 58.116616","   7.952058"
"6263","Drosophila_melanogaster"," 58.175882","   8.242842"
"6264","Drosophila_melanogaster"," 58.190531","   8.249571"
"6265","Drosophila_melanogaster"," 58.821668","   9.074512"
"6266","Drosophila_melanogaster"," 58.202049","   8.246831"
"6267","Drosophila_melanogaster"," 58.116616","   7.952058"
"6268","Drosophila_melanogaster"," 58.124525","   7.954223"
"6269","Drosophila_melanogaster"," 58.152834","   8.182538"
"6270","Drosophila_melanogaster"," 58.146620","   7.982807"
"6271","Drosophila_melanogaster"," 58.116616","   7.952058"
"6272","Drosophila_melanogaster"," 58.124848","   7.961337"
"6273","Drosophila_melanogaster"," 58.116616","   7.952058"
"6274","Drosophila_melanogaster"," 58.172045","   8.242905"
"6275","Drosophila_melanogaster"," 58.189849","   8.248493"
"6276","Drosophila_melanogaster"," 58.116616","   7.952058"
"6277","Drosophila_melanogaster"," 58.116616","   7.952058"
"6278","Drosophila_melanogaster"," 58.144619","   8.123806"
"6279","Drosophila_melanogaster"," 58.163052","   8.217707"
"6280","Drosophila_melanogaster"," 58.153640","   8.144872"
"6281","Drosophila_melanogaster"," 58.116616","   7.952058"
"6282","Drosophila_melanogaster"," 58.183001","   8.236491"
"6283","Drosophila_melanogaster"," 58.186847","   8.237219"
"6284","Drosophila_melanogaster"," 58.162431","   8.047800"
"6285","Drosophila_melanogaster"," 58.150616","   8.133877"
"6286","Drosophila_melanogaster"," 58.141689","   8.117491"
"6287","Drosophila_melanogaster"," 58.160749","   8.185862"
"6288","Drosophila_melanogaster"," 58.116616","   7.952058"
"6289","Drosophila_melanogaster"," 32.851604","  35.797985"
"6290","Drosophila_melanogaster"," 52.266915","  10.523958"
"6291","Drosophila_melanogaster"," 48.482433","   9.207529"
"6292","Drosophila_melanogaster"," 59.728700","  17.719920"
"6293","Drosophila_melanogaster"," 56.240730","  15.606660"
"6294","Drosophila_melanogaster"," 59.224863","   5.187447"
"6295","Drosophila_melanogaster"," 63.830014","  23.133430"
"6296","Drosophila_melanogaster"," 48.391056"," -89.281250"
"6297","Drosophila_melanogaster"," 43.656098"," -79.452525"
"6298","Drosophila_melanogaster"," 35.184135"," -80.794530"
"6299","Drosophila_melanogaster"," 66.486074","  25.823693"
"6300","Drosophila_melanogaster"," 66.485906","  25.822957"
"6301","Drosophila_melanogaster"," 55.597350","  13.012720"
"6302","Drosophila_melanogaster"," 56.674400","  16.246090"
"6303","Drosophila_melanogaster"," 65.826340","  21.667020"
"6304","Drosophila_melanogaster"," 63.832130","  20.183370"
"6305","Drosophila_melanogaster"," 58.639530","  16.795770"
"6306","Drosophila_melanogaster"," 58.395780","  13.856690"
"6307","Drosophila_melanogaster"," 59.908320","  17.734150"
"6308","Drosophila_melanogaster"," 59.654275","   9.668253"
"6309","Drosophila_melanogaster"," 52.266790","  10.525886"
"6310","Drosophila_melanogaster"," 48.805192","-122.501869"
"6311","Drosophila_melanogaster"," 52.267706","  10.525933"
"6312","Drosophila_melanogaster"," 38.377238"," -75.424347"
"6313","Drosophila_melanogaster"," 48.421117"," -89.262322"
"6314","Drosophila_melanogaster"," 59.510680","  18.090770"
"6315","Drosophila_melanogaster"," 57.107680","  12.267820"
"6316","Drosophila_melanogaster"," 58.414510","  15.557120"
"6317","Drosophila_melanogaster"," 59.291640","  18.089310"
"6318","Drosophila_melanogaster"," 33.792776"," -83.927310"
"6319","Drosophila_melanogaster"," 43.072036"," -89.425858"
"6320","Drosophila_melanogaster"," 56.671290","  12.864320"
"6321","Drosophila_melanogaster"," 56.696380","  16.341300"
"6322","Drosophila_melanogaster"," 59.660347","  10.769435"
"6323","Drosophila_melanogaster"," 42.244380","   2.691931"
"6324","Drosophila_melanogaster","-23.543829"," -46.642196"
"6325","Drosophila_melanogaster","  5.343902"," -73.449365"
"6326","Drosophila_melanogaster"," 63.841160","  20.217560"
"6327","Drosophila_melanogaster"," 66.649850","  23.860400"
"6328","Drosophila_melanogaster","-36.883473"," 174.859892"
"6329","Drosophila_melanogaster","-36.883488"," 174.859628"
"6330","Drosophila_melanogaster","-36.883535"," 174.859782"
"6331","Drosophila_melanogaster","-40.282199"," 175.747335"
"6332","Drosophila_melanogaster"," 20.103609"," -99.833194"
"6333","Drosophila_melanogaster"," 53.117496","   9.126562"
"6334","Drosophila_melanogaster"," 32.176788"," -81.230801"
"6335","Drosophila_melanogaster"," 10.716049"," 122.566874"
"6336","Drosophila_melanogaster"," 39.961954"," 116.366262"
"6337","Drosophila_melanogaster"," 46.534444","   6.655278"
"6338","Drosophila_melanogaster"," 62.641440","  29.404076"
"6339","Drosophila_melanogaster"," 59.831460","  17.635850"
"6340","Drosophila_melanogaster"," 62.925450","  17.796510"
"6341","Drosophila_melanogaster"," 34.107876","-118.436002"
"6342","Drosophila_melanogaster"," 53.075120","   8.831366"
"6343","Drosophila_melanogaster"," 52.321426","  -0.619709"
"6344","Drosophila_melanogaster"," 63.833590","  20.218200"
"6345","Drosophila_melanogaster"," 57.714090","  12.937810"
"6346","Drosophila_melanogaster"," 58.030330","  14.959960"
"6347","Drosophila_melanogaster"," 63.810720","  20.405830"
"6348","Drosophila_melanogaster"," 57.785400","  12.032890"
"6349","Drosophila_melanogaster"," 51.003086","   4.592075"
"6350","Drosophila_melanogaster"," 10.118020","  76.354465"
"6351","Drosophila_melanogaster"," 39.175408","  26.503831"
"6352","Drosophila_melanogaster"," 46.534385","   6.655160"
"6353","Drosophila_melanogaster"," 46.534385","   6.655160"
"6354","Drosophila_melanogaster"," 62.597928","  29.749613"
"6355","Drosophila_melanogaster"," 62.381796","  29.939954"
"6356","Drosophila_melanogaster"," 59.863520","  17.654950"
"6357","Drosophila_melanogaster"," 55.630890","  14.247260"
"6358","Drosophila_melanogaster"," 55.604540","  13.021390"
"6359","Drosophila_melanogaster"," 58.186700","   8.302823"
"6360","Drosophila_melanogaster"," 58.187292","   8.311087"
"6361","Drosophila_melanogaster"," 58.186700","   8.302823"
"6362","Drosophila_melanogaster"," 46.534400","   6.655160"
"6363","Drosophila_melanogaster"," 60.231439","  25.040793"
"6364","Drosophila_melanogaster"," 53.249408","  10.399562"
"6365","Drosophila_melanogaster"," 34.107876","-118.436002"
"6366","Drosophila_melanogaster"," 19.464227"," -99.045693"
"6367","Drosophila_melanogaster"," 60.427956","  22.200539"
"6368","Drosophila_melanogaster"," 65.880230","  21.674780"
"6369","Drosophila_melanogaster"," 59.855540","  17.637650"
"6370","Drosophila_melanogaster"," 56.146750","  15.825040"
"6371","Drosophila_melanogaster"," 55.767780","  14.149610"
"6372","Drosophila_melanogaster"," 56.355830","  14.584250"
"6373","Drosophila_melanogaster"," 65.826340","  21.667020"
"6374","Drosophila_melanogaster"," 59.734580","  17.315650"
"6375","Drosophila_melanogaster"," 55.630890","  14.247260"
"6376","Drosophila_melanogaster"," 55.471060","  13.519090"
"6377","Drosophila_melanogaster"," 60.483540","  16.467190"
"6378","Drosophila_melanogaster"," 55.549770","  12.910580"
"6379","Drosophila_melanogaster"," 58.187292","   8.311087"
"6380","Drosophila_melanogaster"," 60.229587","  24.697431"
"6381","Drosophila_melanogaster"," 46.675244","  -1.430814"
"6382","Drosophila_melanogaster"," 46.675244","  -1.430814"
"6383","Drosophila_melanogaster"," 39.962623"," -83.239655"
"6384","Drosophila_melanogaster"," 52.003492","  -2.325750"
"6385","Drosophila_melanogaster"," 52.237427","   0.713848"
"6386","Drosophila_melanogaster"," 52.109280","  -0.704230"
"6387","Drosophila_melanogaster"," 60.427939","  22.200494"
"6388","Drosophila_melanogaster"," 59.843600","  16.817060"
"6389","Drosophila_melanogaster"," 57.322420","  12.181130"
"6390","Drosophila_melanogaster"," 59.222980","  17.949120"
"6391","Drosophila_melanogaster"," 58.712967","   9.221745"
"6392","Drosophila_melanogaster"," 44.580761","  37.979698"
"6393","Drosophila_melanogaster"," 60.714409","  10.737185"
"6394","Drosophila_melanogaster"," 25.647356","-100.265888"
"6395","Drosophila_melanogaster"," 60.176274","  24.731599"
"6396","Drosophila_melanogaster"," 52.204042","  -1.712951"
"6397","Drosophila_melanogaster"," 55.605010","  13.000920"
"6398","Drosophila_melanogaster"," 59.442301","  10.707112"
"6399","Drosophila_melanogaster"," 63.831380","  20.148660"
"6400","Drosophila_melanogaster"," 56.913430","  14.787600"
"6401","Drosophila_melanogaster"," 14.426000"," 101.385000"
"6402","Drosophila_melanogaster"," 22.548224"," 114.000458"
"6403","Drosophila_melanogaster","-36.915862"," 174.668437"
"6404","Drosophila_melanogaster"," 22.696213"," 113.836800"
"6405","Drosophila_melanogaster","-31.655061"," -60.723910"
"6406","Drosophila_melanogaster"," 62.925450","  17.796510"
"6407","Drosophila_melanogaster"," 10.537000"," -85.778000"
"6408","Drosophila_melanogaster"," 10.537000"," -85.778000"
"6409","Drosophila_melanogaster"," 53.400577","  -2.965704"
"6410","Drosophila_melanogaster","  9.265555"," -74.355277"
"6411","Drosophila_melanogaster"," 55.679150","  13.421180"
"6412","Drosophila_melanogaster"," 57.621010","  18.286730"
"6413","Drosophila_melanogaster"," 62.925450","  17.796510"
"6414","Drosophila_melanogaster"," 34.064341","-117.162962"
"6415","Drosophila_melanogaster"," 51.339923","  12.373074"
"6416","Drosophila_melanogaster"," 48.222297","  16.341668"
"6417","Drosophila_melanogaster"," 36.672397","-121.974158"
"6418","Drosophila_melanogaster"," 63.829687","  23.132530"
"6419","Drosophila_melanogaster"," 69.922199","  26.996405"
"6420","Drosophila_melanogaster"," 59.838900","  17.614120"
"6421","Drosophila_melanogaster"," 55.604540","  13.021390"
"6422","Drosophila_melanogaster"," 59.376520","  18.009430"
"6423","Drosophila_melanogaster"," 59.107180","  12.648580"
"6424","Drosophila_melanogaster"," 57.310210","  18.071850"
"6425","Drosophila_melanogaster"," 59.808982","  10.783305"
"6426","Drosophila_melanogaster"," 46.534385","   6.655160"
"6427","Drosophila_melanogaster"," 46.688457"," -71.886461"
"6428","Drosophila_melanogaster"," 53.006369","   9.080592"
"6429","Drosophila_melanogaster"," 46.530000","   6.650000"
"6430","Drosophila_melanogaster"," 60.438028","  22.172953"
"6431","Drosophila_melanogaster"," 46.530000","   6.650000"
"6432","Drosophila_melanogaster"," 57.217260","  16.034950"
"6433","Drosophila_melanogaster"," 59.378120","  18.039340"
"6434","Drosophila_melanogaster"," 66.012080","  21.104210"
"6435","Drosophila_melanogaster"," 65.880230","  21.674780"
"6436","Drosophila_melanogaster"," 56.852760","  14.806380"
"6437","Drosophila_melanogaster"," 58.876939","   5.733722"
"6438","Drosophila_melanogaster"," 58.725631","   5.640495"
"6439","Drosophila_melanogaster"," 59.838418","  30.345632"
"6440","Drosophila_melanogaster"," 39.310773","  26.433468"
"6441","Drosophila_melanogaster"," 53.215766","  -0.327918"
"6442","Drosophila_melanogaster"," 52.693723","  -1.101097"
"6443","Drosophila_melanogaster"," 48.860250","   2.502570"
"6444","Drosophila_melanogaster"," 61.512820","  22.919925"
"6445","Drosophila_melanogaster"," 65.826280","  21.667130"
"6446","Drosophila_melanogaster"," 59.208809","  10.401126"
"6447","Drosophila_melanogaster"," 58.995637","   9.199135"
"6448","Drosophila_melanogaster"," 59.414954","  10.208733"
"6449","Drosophila_melanogaster"," 51.560118","  -2.939038"
"6450","Drosophila_melanogaster"," 34.107914","-118.435930"
"6451","Drosophila_melanogaster"," 48.135688","  16.243367"
"6452","Drosophila_melanogaster"," 51.592152","  -3.011570"
"6453","Drosophila_melanogaster"," 56.653080","  12.767310"
"6454","Drosophila_melanogaster"," 57.123410","  12.237200"
"6455","Drosophila_melanogaster"," 56.663720","  12.879690"
"6456","Drosophila_melanogaster"," 47.031684","  15.463638"
"6457","Drosophila_melanogaster"," 41.308672","-111.930037"
"6458","Drosophila_melanogaster","  5.343902"," -73.449365"
"6459","Drosophila_melanogaster"," 56.665420","  12.868520"
"6460","Drosophila_melanogaster"," 59.647760","  18.591420"
"6461","Drosophila_melanogaster"," 25.085179"," 121.476813"
"6462","Drosophila_melanogaster","  5.343705"," -73.449204"
"6463","Drosophila_melanogaster","  5.343705"," -73.449204"
"6464","Drosophila_melanogaster","  5.343705"," -73.449204"
"6465","Drosophila_melanogaster","  5.343902"," -73.449365"
"6466","Drosophila_melanogaster"," 59.301787","  10.136358"
"6467","Drosophila_melanogaster"," -1.221864","  36.897163"
